,canDelete,devicesDistance,frequency,id,origin,signal,sitesDistance,ssid,state,type,from.device.attributes.series,from.device.identification.authorized,from.device.identification.category,from.device.identification.displayName,from.device.identification.id,from.device.identification.model,from.device.identification.name,from.device.identification.role,from.device.identification.type,from.device.overview.antenna.gain,from.device.overview.antenna.name,from.device.overview.channelWidth,from.device.status,from.interface.identification.description,from.interface.identification.displayName,from.interface.identification.name,from.interface.identification.type,from.interface.statistics.airTimeScore,from.interface.statistics.downlinkCapacity,from.interface.statistics.downlinkUtilization,from.interface.statistics.linkScore,from.interface.statistics.linkScoreHint,from.interface.statistics.rxRate,from.interface.statistics.score,from.interface.statistics.scoreMax,from.interface.statistics.signalChain0,from.interface.statistics.signalChain1,from.interface.statistics.signalLocal,from.interface.statistics.signalRemote,from.interface.statistics.signalRemoteChain0,from.interface.statistics.signalRemoteChain1,from.interface.statistics.theoreticalDownlinkCapacity,from.interface.statistics.theoreticalMaxDownlinkCapacity,from.interface.statistics.theoreticalMaxUplinkCapacity,from.interface.statistics.theoreticalUplinkCapacity,from.interface.statistics.txRate,from.interface.statistics.uplinkCapacity,from.interface.statistics.uplinkUtilization,from.interface.status.enabled,from.interface.status.plugged,from.interface.status.status,from.site.identification.id,from.site.identification.name,from.site.identification.status,from.site.identification.type,to.device.attributes.series,to.device.identification.authorized,to.device.identification.category,to.device.identification.displayName,to.device.identification.id,to.device.identification.model,to.device.identification.name,to.device.identification.role,to.device.identification.type,to.device.overview.antenna.gain,to.device.overview.antenna.name,to.device.overview.channelWidth,to.device.status,to.interface.identification.description,to.interface.identification.displayName,to.interface.identification.name,to.interface.identification.type,to.interface.statistics.airTimeScore,to.interface.statistics.downlinkCapacity,to.interface.statistics.downlinkUtilization,to.interface.statistics.linkScore,to.interface.statistics.linkScoreHint,to.interface.statistics.rxRate,to.interface.statistics.score,to.interface.statistics.scoreMax,to.interface.statistics.signalChain0,to.interface.statistics.signalChain1,to.interface.statistics.signalLocal,to.interface.statistics.signalRemote,to.interface.statistics.signalRemoteChain0,to.interface.statistics.signalRemoteChain1,to.interface.statistics.theoreticalDownlinkCapacity,to.interface.statistics.theoreticalMaxDownlinkCapacity,to.interface.statistics.theoreticalMaxUplinkCapacity,to.interface.statistics.theoreticalUplinkCapacity,to.interface.statistics.txRate,to.interface.statistics.uplinkCapacity,to.interface.statistics.uplinkUtilization,to.interface.status.enabled,to.interface.status.plugged,to.interface.status.status,to.site.identification.id,to.site.identification.name,to.site.identification.status,to.site.identification.type,to.device.overview.antenna,to.site,from.device.overview.antenna,to.device.attributes,from.device.attributes,from.site
634,False,600.0,5650.0,2b0e264e-05fa-3ac5-bd9a-62b7711d9aff,unms,-46.0,,LCWNetRidgeRoadNorthwest5,active,wireless,AC,True,wireless,RidgeRoadNorthwest5,a02a82b1-aa90-4ac0-8499-9a23ebb7151a,PS-5AC,RidgeRoadNorthwest5,ap,airMax,19.0,Horn-5-30,20.0,active,,wlan0,wlan0,wlan,,148200000.0,0.0018799460188933872,0.855,This link is fine.,186560.0,,,,,,,,,,,,,278608.0,149760000.0,0.0012457264957264958,True,True,active,856f32ac-2529-4049-a862-b6e014b05b1e,RidgeRoad,active,site,AC,True,wireless,ridge-road-814,5e2e9ac5-835c-44ce-90ae-61fb23950f05,LBE-5AC-Gen2,ridge-road-814,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,,0.0,,0.955,This link is great.,28904.0,,,-51.0,-47.0,-46.0,-49.0,-54.0,-50.0,,,,,34984.0,0.0,,True,True,active,589a6910-f8e0-4ee6-9e17-d078200b79b7,ridge-road-814,active,endpoint,,,,,,
635,False,1500.0,5650.0,c886b898-3b1d-3545-8138-96b938b1a5fc,unms,-48.0,,LCWNetRidgeRoadNorthwest5,active,wireless,AC,True,wireless,RidgeRoadNorthwest5,a02a82b1-aa90-4ac0-8499-9a23ebb7151a,PS-5AC,RidgeRoadNorthwest5,ap,airMax,19.0,Horn-5-30,20.0,active,,wlan0,wlan0,wlan,,146640000.0,0.0018999454446262957,0.855,This link is fine.,186560.0,,,,,,,,,,,,,278608.0,149760000.0,0.0012457264957264958,True,True,active,856f32ac-2529-4049-a862-b6e014b05b1e,RidgeRoad,active,site,AC,True,wireless,piedras-negras-1450,56532f68-5ba6-43e6-a087-7aa147c1b751,LBE-5AC-Gen2,piedras-negras-1450,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,,0.0,,0.955,This link is great.,235464.0,,,-51.0,-52.0,-48.0,-50.0,-52.0,-54.0,,,,,79248.0,0.0,,True,True,active,c9db7548-2e37-4177-b632-71081cc03df9,piedras-negras-1450,active,endpoint,,,,,,
636,False,1200.0,5710.0,a24d6640-0660-3877-b4a0-17c1da9530bd,unms,-52.0,1068.0,LCWNetHappyTrailsHigh5,active,wireless,AC,True,wireless,HappyTrailsHigh5,1a67c05c-e715-4154-a90c-5aa683c07e63,RP-5AC-Gen2,HappyTrailsHigh5,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,117000000.0,0.0008944957264957265,0.929823,This link is great.,149504.0,0.878667,1.0,,,,,,,,,,,104656.0,148200000.0,0.0010087989203778677,True,True,active,ce74abec-222c-47cf-b5e5-ce3e69933408,HappyTrails,active,site,AC,True,wireless,overlook-12,cbc33303-82a1-481d-9d7b-5d72b2b15105,PBE-5AC-300,overlook-12,station,airMax,22.0,300,20.0,active,,wlan0,wlan0,wlan,1.0,118560000.0,0.00027523616734143047,0.949,This link is great.,420568.0,0.849,1.0,-64.0,-51.0,-51.0,-53.0,-55.0,-57.0,,,,,32632.0,110500000.0,0.003806045248868778,True,True,active,d0170b54-79d1-46f1-b25d-26cb094d0375,overlook-12,active,endpoint,,,,,,
637,False,300.0,5695.0,44891f51-9dce-3508-b27c-ef94c3da5071,unms,-37.0,371.0,LCWNetDonJoseCerroPelon,active,wireless,AC,True,wireless,DonJoseCerroPelon,5e74c787-a3eb-4d60-b086-243f1eea1263,RP-5AC-Gen2,DonJoseCerroPelon,ap,airMax,21.0,AM-5AC21-60,40.0,active,,wlan0,wlan0,wlan,1.0,338400000.0,0.08760460992907801,0.86993,This link is fine.,5352192.0,0.868,1.0,,,-55.0,-57.0,,,,,,,29645400.0,345600000.0,0.015486666666666666,True,True,active,4521ece7-ebb9-44f1-85d3-7bd1d2a1fd3a,DonJose,active,site,AC,True,wireless,Donjose5DonJoseCerroPelon,8e43244c-2d72-43c0-a44b-4955d5212c3a,PBE-5AC-300,Donjose5DonJoseCerroPelon,station,airMax,22.0,300,40.0,active,,wlan0,wlan0,wlan,1.0,342000000.0,0.00325012865497076,0.999,This link is great.,12531936.0,1.0,1.0,-41.0,-39.0,-37.0,-64.0,-67.0,-67.0,,,,,1111544.0,342000000.0,0.036643087719298244,True,True,active,9904f2a1-7e67-44e9-bdb0-062c25d8f4c7,DonJoseSoutheast,active,site,,,,,,
638,False,900.0,5835.0,434fe77c-2deb-3853-88de-9bde87648198,unms,-45.0,478.0,LCWNetLamyVillage5,active,wireless,AC,True,wireless,LamyVillage5,f46e977c-eaa0-4ad4-a492-25e213f2677f,RP-5AC-Gen2,LamyVillage5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.09950817813765182,0.877556,This link is fine.,1366192.0,0.635444,1.0,,,-50.0,-48.0,,,,,,,14747112.0,149760000.0,0.009122542735042736,True,True,active,108e9ec0-4eba-4f98-97fc-72cde52cc51f,MillerBarn,active,site,AC,True,wireless,bobcat-way-2,6666c123-b591-4e27-838b-e964c7851d3f,NBE-5AC-19,bobcat-way-2,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,2.1268556005398112e-05,0.999,This link is great.,4616.0,1.0,1.0,-49.0,-48.0,-45.0,-50.0,-54.0,-53.0,,,,,3152.0,149760000.0,3.082264957264957e-05,True,True,active,2ac8d0d0-88f3-4ad3-a5e6-9265e92d41d0,bobcat-way-2,active,endpoint,,,,,,
639,False,750.0,5835.0,fe44878d-52f7-32dd-8cad-da4cf98c6ea5,unms,-69.0,795.0,LCWNetLamyVillage5,active,wireless,AC,True,wireless,LamyVillage5,f46e977c-eaa0-4ad4-a492-25e213f2677f,RP-5AC-Gen2,LamyVillage5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,98280000.0,0.15005201465201465,0.877556,This link is fine.,1366192.0,0.635444,1.0,,,-50.0,-48.0,,,,,,,14747112.0,92560000.0,0.014760069144338807,True,True,active,108e9ec0-4eba-4f98-97fc-72cde52cc51f,MillerBarn,active,site,AC,True,wireless,ravens-view-road-1430,2740fc12-1626-4eae-85ff-0bf131da9ab3,LBE-5AC-Gen2,ravens-view-road-1430,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,1.0,93600000.0,0.0036338461538461537,0.891,This link is fine.,7501112.0,0.677,1.0,-71.0,-75.0,-70.0,-70.0,-71.0,-75.0,,,,,340128.0,94640000.0,0.07925942519019442,True,True,active,ee29b9c8-8bfe-41d1-b293-5cfeee7cf348,ravens-view-road-1430,active,endpoint,,,,,,
640,False,1050.0,5835.0,69e50c5d-fe69-301b-8a84-4ce42b92944a,unms,-51.0,829.0,LCWNetLamyVillage5,active,wireless,AC,True,wireless,LamyVillage5,f46e977c-eaa0-4ad4-a492-25e213f2677f,RP-5AC-Gen2,LamyVillage5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.10503641025641025,0.877556,This link is fine.,1366192.0,0.635444,1.0,,,-50.0,-48.0,,,,,,,14747112.0,149760000.0,0.009122542735042736,True,True,active,108e9ec0-4eba-4f98-97fc-72cde52cc51f,MillerBarn,active,site,AC,True,wireless,ravens-view,9245c464-66d8-4867-9aed-fb5267418245,NBE-5AC-19,ravens-view,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,1.5546558704453443e-05,0.999,This link is great.,3008.0,1.0,1.0,-54.0,-54.0,-51.0,-56.0,-58.0,-60.0,,,,,2304.0,149760000.0,2.0085470085470084e-05,True,True,active,7989d2af-d3c4-4943-a1bd-119f6ccf1bdb,ravens-view,active,endpoint,,,,,,
641,False,1650.0,5740.0,f676bfea-ff91-36f2-a1a0-21667ea893dc,unms,-58.0,1555.0,LCWNetViadeLoma5South,active,wireless,AC,True,wireless,ViadeLoma5South,ab53f1ea-6632-4f4b-9236-0e5ceaec762a,R5AC-PRISM,ViadeLoma5South,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,137280000.0,0.07275932400932401,0.936836,This link is great.,388136.0,0.826444,1.0,,,,,,,,,,,9988400.0,143520000.0,0.0027044035674470457,True,True,active,30d8d84a-e097-49da-b860-bcb6dc78a069,ViadeLoma,active,site,AC,True,wireless,arco-iris-10,1d76cfcc-5d26-43ad-8dca-c5d51d8d5e3c,PBE-5AC-Gen2,arco-iris-10,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,131040000.0,0.00040024420024420025,0.979,This link is great.,167232.0,0.939,1.0,-60.0,-61.0,-57.0,-55.0,-58.0,-59.0,,,,,52448.0,143520000.0,0.0011652173913043477,True,True,active,4a3769e5-f15b-4cc7-bc76-6858c5cf760a,arco-iris,active,endpoint,,,,,,
642,False,2100.0,5740.0,c2e95515-7d53-34af-a74f-e84cadb44d7f,unms,-50.0,1817.0,LCWNetViadeLoma5South,active,wireless,AC,True,wireless,ViadeLoma5South,ab53f1ea-6632-4f4b-9236-0e5ceaec762a,R5AC-PRISM,ViadeLoma5South,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.07114245014245014,0.936836,This link is great.,388136.0,0.826444,1.0,,,,,,,,,,,9988400.0,143520000.0,0.0027044035674470457,True,True,active,30d8d84a-e097-49da-b860-bcb6dc78a069,ViadeLoma,active,site,AC,True,wireless,cerro-chato-16,137cfe04-e63b-434d-b32e-f34131116e90,PBE-5AC-300,cerro-chato-16,station,airMax,22.0,300,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,3.692307692307692e-05,0.987,This link is great.,27304.0,0.965,1.0,-52.0,-53.0,-49.0,-52.0,-53.0,-57.0,,,,,5184.0,143520000.0,0.00019024526198439242,True,True,active,596d23e6-dccb-4bc0-8f60-6f4b33ce29e1,cerro-chato-16,active,endpoint,,,,,,
643,False,300.0,5225.0,7dee82a7-87c1-3e92-8105-b1627e0bd333,unms,-42.0,204.0,LCWNetViadeLoma5Northwest,active,wireless,AC,True,wireless,ViadeLoma5Northwest,b559e3cf-adb1-4a30-b491-25d563c0ee07,R5AC-PRISM,ViadeLoma5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.04869538461538461,0.943,This link is great.,586408.0,0.832333,1.0,,,,,,,,,,,6836832.0,143520000.0,0.004085897435897436,True,True,active,30d8d84a-e097-49da-b860-bcb6dc78a069,ViadeLoma,active,site,AC,True,wireless,via-de-lama-2,1d461eab-639c-4a6e-b639-da6c80d1135a,NBE-5AC-16,via-de-lama-2,station,airMax,16.0,16,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.0034193162393162395,0.987,This link is great.,2427584.0,0.965,1.0,-45.0,-44.0,-41.0,-44.0,-45.0,-49.0,,,,,480072.0,143520000.0,0.016914604236343368,True,True,active,8f5d3cc2-98f3-43cd-be20-c5e6f1809ee4,via-de-lama-2,active,endpoint,,,,,,
644,False,1200.0,5225.0,59fc793f-a8e0-3f58-8800-40e4d089d090,unms,-53.0,2317.0,LCWNetViadeLoma5Northwest,active,wireless,AC,True,wireless,ViadeLoma5Northwest,b559e3cf-adb1-4a30-b491-25d563c0ee07,R5AC-PRISM,ViadeLoma5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.04869538461538461,0.943,This link is great.,586408.0,0.832333,1.0,,,,,,,,,,,6836832.0,143520000.0,0.004085897435897436,True,True,active,30d8d84a-e097-49da-b860-bcb6dc78a069,ViadeLoma,active,site,AC,True,wireless,cerro-chato-12,d231a782-3fdd-4529-a579-07518663ac1b,PBE-5AC-620,cerro-chato-12,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.0012046153846153847,0.987,This link is great.,3720728.0,0.965,1.0,-56.0,-54.0,-52.0,-52.0,-57.0,-54.0,,,,,169128.0,143520000.0,0.025924804905239688,True,True,active,ace34189-86e4-4b5e-9f0b-bef157437c87,cerro-chato-12,active,endpoint,,,,,,
645,False,1500.0,5265.0,15a241fa-2521-3701-ac0c-953b43c1d66c,unms,-57.0,1241.0,LCWNetSanLazaro5East,active,wireless,AC,True,wireless,SanLazaro5East,648cf1e3-e7e0-45c2-8672-addbdb970981,R5AC-PRISM,SanLazaro5East,ap,airMax,21.0,AM-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,141960000.0,0.05045269089884474,0.978504,This link is great.,784264.0,0.963,1.0,,,-48.0,0.0,,,,,,,7162264.0,141960000.0,0.005524542124542124,True,True,active,1ea05394-f417-4b4b-9a84-5dceba722795,SanLazaro,active,site,AC,True,wireless,alterita-2,08086511-0500-4201-8f9c-45c6de662557,PBE-5AC-300,alterita-2,station,airMax,22.0,300,20.0,active,,wlan0,wlan0,wlan,1.0,141960000.0,0.0002129613975767822,0.987,This link is great.,83960.0,0.965,1.0,-62.0,-60.0,-58.0,-56.0,-61.0,-58.0,,,,,30232.0,141960000.0,0.0005914342068188222,True,True,active,2ef7a492-5d22-4a93-9f37-46c6ab6de6ab,alterita-2,active,endpoint,,,,,,
646,False,3450.0,5485.0,cd9afe57-6535-31a1-9b73-8f5afd1cf4cb,unms,-65.0,3456.0,LCWNetWaldoMesa5,active,wireless,AC,True,wireless,WaldoMesa5,d8f01237-0b1e-4fa2-be4d-e8d96a67dd24,R5AC-PRISM,WaldoMesa5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,115700000.0,0.09553127052722558,0.901342,This link is great.,688104.0,0.8315,1.0,,,,,,,,,,,11052968.0,76960000.0,0.008941060291060291,True,True,active,e21c1eed-5c31-4bfc-91b3-e404f73da250,WaldoMesa,active,site,AC,True,wireless,ssb-trail-889,98d76c7c-5f5d-4a0e-928a-f9d86c12dc12,PBE-5AC-620,ssb-trail-889,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,106600000.0,0.000200375234521576,0.903,This link is great.,86336.0,0.711,1.0,-69.0,-68.0,-65.0,-67.0,-69.0,-71.0,,,,,21360.0,112320000.0,0.0007686609686609687,True,True,active,b3295259-1a38-416a-9d90-0f431bb846cf,ssb-trail-889,active,endpoint,,,,,,
647,False,2250.0,5485.0,e91b5fde-a1a3-31ab-b06b-8fd756b148a2,unms,-60.0,2045.0,LCWNetWaldoMesa5,active,wireless,AC,True,wireless,WaldoMesa5,d8f01237-0b1e-4fa2-be4d-e8d96a67dd24,R5AC-PRISM,WaldoMesa5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,110500000.0,0.10002685972850679,0.901342,This link is great.,688104.0,0.8315,1.0,,,,,,,,,,,11052968.0,123500000.0,0.005571692307692308,True,True,active,e21c1eed-5c31-4bfc-91b3-e404f73da250,WaldoMesa,active,site,AC,True,wireless,rogersville-6,4f637921-0750-4ab3-9cdc-18435c6a4e77,PBE-5AC-500-ISO,rogersville-6,station,airMax,27.0,PBE-5AC-500,20.0,active,,wlan0,wlan0,wlan,1.0,115700000.0,0.00017313742437337942,0.925,This link is great.,12568.0,0.778,1.0,-68.0,-62.0,-61.0,-59.0,-66.0,-60.0,,,,,20032.0,113100000.0,0.00011112290008841733,True,True,active,01fdb1ae-4538-442f-a686-ec01f394d201,rogersville-6,active,endpoint,,,,,,
648,False,1200.0,5485.0,c1241680-cede-34be-b8a7-9beb6cd072ad,unms,-40.0,874.0,LCWNetGoldmine5North,active,wireless,AC,True,wireless,Goldmine5North,085d5e32-43f1-4185-baf3-ef62d07683f1,R5AC-PRISM,Goldmine5North,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.17309846153846153,0.94639,This link is great.,5278016.0,0.890864,1.0,,,,,,,,,,,25653192.0,149760000.0,0.03524316239316239,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,gold-mine-road-1451,8d7667ae-15e0-4a29-aad5-e6e1827835ee,LBE-5AC-Gen2,gold-mine-road-1451,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0006605128205128205,0.999,This link is great.,140056.0,1.0,1.0,-43.0,-46.0,-41.0,-48.0,-52.0,-51.0,,,,,97888.0,149760000.0,0.0009352029914529914,True,True,active,c1a44dda-93d9-4fa2-8373-0a174a39c67f,gold-mine-road-1451,active,endpoint,,,,,,
649,False,900.0,5595.0,ba17bc79-26d9-3a7f-9923-adb4c7475c1e,unms,-51.0,642.0,LCWNetSerpentineRidge5,active,wireless,AC,True,wireless,SerpentineRidge5,e9312212-f683-4c31-9435-844f842208c8,R5AC-PRISM,SerpentineRidge5,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.07422483130904184,0.939496,This link is great.,927792.0,0.863636,1.0,,,,,,,,,,,11000120.0,126360000.0,0.007342450142450142,True,True,active,440c95eb-8275-494d-b277-9f37ba00f3a8,SerpentineRidge,active,site,AC,True,wireless,overlook-2,b6070394-b026-4481-9b12-813ac2f8fa13,NBE-5AC-19,overlook-2,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,9.473684210526316e-05,0.97,This link is great.,24528.0,0.912,1.0,-54.0,-54.0,-51.0,-55.0,-58.0,-58.0,,,,,14040.0,132600000.0,0.00018497737556561085,True,True,active,7a028cc7-36dd-46c9-86cd-381a7ed47eac,overlook-2,active,endpoint,,,,,,
650,False,4650.0,5710.0,aecc2059-9b53-3b3a-8a3c-c5747dff842f,unms,-48.0,4492.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.13120669365721999,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,148200000.0,0.014774520917678812,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,alcalde,6a47589e-1602-4e9c-bab4-604914fd086c,PBE-5AC-620,alcalde,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0019795951417004047,0.875,This link is fine.,4836984.0,1.0,1.0,-51.0,-53.0,-49.0,-52.0,-56.0,-55.0,,,,,293376.0,145080000.0,0.03334011579818032,True,True,active,16586c0d-32d9-4b8a-a771-51b2b2f2613a,alcalde,active,endpoint,,,,,,
651,False,7200.0,5710.0,8ecd8719-64e6-385f-bef3-0981239ace42,unms,-49.0,7139.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.13120669365721999,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,123500000.0,0.017729425101214575,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,condesa-9,470842a0-bc14-408d-865f-d0f45cde5452,PBE-5AC-620,condesa-9,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,0.00018750681942171304,0.88,This link is fine.,28296.0,1.0,1.0,-52.0,-52.0,-49.0,-54.0,-57.0,-57.0,,,,,27496.0,137280000.0,0.00020611888111888113,True,True,active,382150e3-efe0-4d9d-ae84-aeb549d2a58e,condesa-9,active,endpoint,,,,,,
652,False,4500.0,5710.0,90747cc6-4e0c-339c-a26c-6cedab0441f8,unms,-54.0,4444.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.13120669365721999,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,111150000.0,0.01969936122357175,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,moya-lane-1419,393642e2-66fc-419d-a9a7-e5be0b825e8a,PBE-5AC-620,moya-lane-1419,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,0.0005990725586470267,0.755,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",293912.0,0.919,1.0,-60.0,-55.0,-54.0,-58.0,-63.0,-60.0,,,,,87848.0,115700000.0,0.002540293863439931,True,True,active,167df8b3-f55f-4763-a05f-cf8924629bb0,moya-lane-1419,active,endpoint,,,,,,
653,False,8250.0,5710.0,04c4d28f-b7b2-39a9-b7f9-9ade81851183,unms,-69.0,7857.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,64350000.0,0.3021729914529915,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,73320000.0,0.02986339334424441,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,sabroso-1,823deeab-5357-4ac2-b721-8198d080f872,PBE-5AC-620,sabroso-1,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,118300000.0,2.6170752324598478e-05,0.48,The performance of this link can be increased with a better antenna or by increasing the output power.,16248.0,0.495,1.0,-71.0,-73.0,-69.0,-73.0,-76.0,-76.0,,,,,3096.0,72540000.0,0.0002239867659222498,True,True,active,2ca64664-15fa-408e-8b63-1140ba14c4a8,sabroso-1,active,endpoint,,,,,,
654,False,,5710.0,caff34e7-caa9-35ad-bd77-77637777f04c,unms,-57.0,,LCWNetVailSouth5,disconnected,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,127920000.0,0.15200775484677922,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,108810000.0,0.020123003400422754,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,spur-ranch-road-901,30314259-2df8-4b77-b558-41474ef2530f,PBE-5AC-Gen2,spur-ranch-road-901,station,airMax,25.0,400,20.0,disconnected,,wlan0,wlan0,wlan,1.0,,,0.867,This link is fine.,,0.605,1.0,,,,,,,147050000.0,147050000.0,147050000.0,147050000.0,,,,True,True,active,81f07250-547f-4a3a-916a-2fefe856beb8,spur-ranch-road-901,disconnected,endpoint,,,,,,
655,False,6000.0,5710.0,1bf06d15-8903-38cb-9c98-d8ba17ba8e0c,unms,-53.0,5834.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,0.1326025095471904,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,124800000.0,0.01754474358974359,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,sombra-court-3078,27fa58c1-5e2c-486c-8a98-727499958e15,LBE-5AC-LR,sombra-court-3078,station,airMax,26.0,26,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.001298353576248313,0.93,This link is great.,797720.0,0.96,1.0,-56.0,-57.0,-53.0,-55.0,-58.0,-59.0,,,,,192416.0,124800000.0,0.0063919871794871795,True,True,active,83dc2069-987c-4b36-ab6c-da5443a26d52,sombra-court-3078,active,endpoint,,,,,,
